user_id,sequence,ground_truth
5061860419180917643,P-81118893|P-81118893,P-81118893
5062040819476530758,P-64247173|P-64247173|P-64247173|P-64247173|P-64247173|P-64247173,P-64247173
5062206486347271066,P-93485391|P-93485391,P-93485391
5062230125611612688,P-90143128|P-90143128,P-90143128
5062280215946611964,P-96060256|P-96060256|P-96060256|P-96060256|P-96060256|P-96060256,P-96060256
5062428475563498811,P-89876472|P-89876472|P-89876472,P-89876472
5062456345009182613,P-68224588|P-68224588,P-53561961
5062574680104322491,P-89002080|P-89002080|P-89002080,P-89002080
5062613266365719694,P-90542175|P-90542175,P-90542175
5062672186013564035,P-70975620|P-70975620|P-70975620,P-70975620
5062837485150499622,P-101161681|P-101161681|P-101161681,P-101161681
5062841161227861605,P-89454721|P-89454721|P-89454721|P-89454721|P-89478801|P-89478801|P-89478801|P-89454721|P-89478801|P-89478801,P-89478801
5062880207110814850,P-89992144|P-89992144|P-89992144,P-89992144
5062912257296808558,P-60191202|P-60191202,P-60191202
5062929523916399511,P-89123235|P-89123235|P-89123235|P-90542160|P-89123398,P-89123398
5063013179321943946,P-86840309|P-93485417|P-53567359|P-80319279|P-61983453|P-61983453|P-68224658|P-68224658|P-68224658|P-93431965|P-93299873|P-93299873|P-89478290|P-78420562|P-59408389|P-53565293|P-53565293|P-89454882,P-70967754
5063232340123110846,P-53563218|P-53564845|P-53564845|P-68658843|P-59279462|P-79164047|P-79164047|P-53563349|P-79125898|P-71747367|P-71747367|P-79125941|P-79125917|P-91994058|P-91994058|P-60439748|P-60439748|P-53564639|P-53564639|P-53564639|P-53563343|P-53563343|P-53563343|P-53560875|P-53560875|P-53560875|P-53563218|P-68658843|P-53564852|P-53563122|P-91994058|P-91994084|P-91994100|P-60439748|P-53564639|P-53562920|P-53563343|P-53560907|P-53560875|P-53562886|P-53563234|P-53563234|P-60440191|P-53560880|P-53564221|P-53564218|P-60440550|P-91994058|P-91994058|P-91994058|P-91994100|P-91994100|P-53564639|P-53564639|P-53560875|P-53560875|P-91994058|P-91994100,P-53560875
5063241919472074444,P-90542148|P-90018453|P-62606620|P-89308248|P-90018448,P-90018448
5063394853646727947,P-81113024|P-81113024|P-81113024|P-81113024|P-81113024|P-81113024,P-81113024
506357573422059470,P-89123556|P-89123556|P-89320668|P-89791502,P-89123556
5063781632751354708,P-70316675|P-70316675,P-70316675
5063801152402502418,P-85571086|P-85571086,P-85571086
506384593704367332,P-89454882|P-89454882|P-89454882,P-89454882
5063957464085994230,P-94219540|P-94219540|P-53561164,P-80233002
5064030578339934643,P-68224502|P-68224502,P-68224502
506416664833304869,P-89925818|P-89925818|P-89925818|P-89925818,P-89127484
5064235286191088956,P-53557691|P-53557691,P-53557691
5064265346598986835,P-53564401|P-86415537|P-86415537|P-86415537|P-84799193|P-82614951|P-81837861|P-81837956|P-83776704,P-83776704
506433806176350337,P-89468584|P-89468584|P-89468584,P-89468584
5064412601430717288,P-89138070|P-89138070,P-89138070
5064417997446826226,P-53564153|P-53564153|P-53564153|P-53564153|P-53564153|P-53564153,P-53564153
5064488064592956939,P-87687273|P-87687273,P-87687273
5064560227857301953,P-53552724|P-53552724|P-53557131|P-53552724|P-53552724|P-53557131|P-53557131|P-53552724|P-53552724,P-53552724
5064576787253608313,P-53564897|P-53564886|P-80159468|P-80159468,P-68658843
5064584071495874443,P-93485417|P-93485417|P-93485417,P-93485417
5064617873402323169,P-61983429|P-61983451|P-53557691,P-53557691
506467816186648188,P-87857212|P-87857212,P-87857212
5064984358927482598,P-53558122|P-53558122,P-53558122
5065036145664540458,P-89106268|P-89106268|P-89106268|P-89106268|P-89106268,P-89106268
5065362138941614781,P-89320571|P-89320571|P-60440649|P-90683056|P-91977056,P-53563493
50656769173133066,P-89100510|P-90018480,P-72657760
5065739428309689186,P-102149306|P-102149306,P-102149306
5065870444379530389,P-90143130|P-90143130,P-90143130
5066039741105070321,P-53567164|P-53567164,P-53567164
5066068884844944301,P-89314057|P-53553929,P-60440612
5066090627661397498,P-89468584|P-89468584|P-89468584,P-89468584
5066215752372716392,P-89992144|P-89992144,P-89992144
5066342548462359681,P-90543849|P-90543849,P-90543849
5066434449032968489,P-71435043|P-71435043,P-71435043
5066500115188404084,P-83652600|P-77324506|P-85382524|P-59080388|P-59080279,P-53559739
5066644746051034834,P-53556992|P-53556990,P-53556990
5066703191089969753,P-90528894|P-90528894|P-90528894|P-96060269,P-96060269
5066832227064173107,P-53562796|P-53562796,P-53562796
5067020178208604459,P-59152137|P-59152137,P-59152137
5067025255749718269,P-89478801|P-89478801|P-89478801|P-89478801,P-89478801
5067238526984011448,P-53559739|P-53559739,P-53559735
5067299405875890584,P-53564820|P-61983454,P-61983454
5067337050802482860,P-84170296|P-84170296,P-84170296
5067357571801418590,P-89051065|P-91973689,P-70954350
5067386486339133791,P-53561164|P-81165829|P-89786157|P-53561164,P-83646490
5067418409790036677,P-70975620|P-70975620,P-70975620
5067425708154336047,P-53557131|P-53557131,P-53557131
5067496502916816505,P-89454882|P-89454882,P-89454882
50675750307206261,P-53565001|P-53565001,P-53565001
5067578502174032008,P-53557691|P-53557691|P-53557691|P-53557691|P-60440630|P-60440630|P-60440630|P-60440630,P-60440630
5067597175685022498,P-81165848|P-81165848|P-81165848|P-89174808|P-89174808|P-89174808|P-89790840|P-89790840|P-53556507|P-85674743,P-85674743
5067702912429269596,P-90007254|P-90007254,P-53561153
506794833196351306,P-92647069|P-90079684,P-53565612
5068290880777898465,P-53565612|P-53565612,P-53565612
5068574106819374447,P-89300721|P-89300721,P-89300721
5068606415128004749,P-71747367|P-71747367|P-71747367|P-71747367|P-71747367,P-71747367
5068610402942923084,P-89478801|P-89478801,P-89454882
5068658307886709666,P-89779160|P-89779160|P-89457685,P-89457685
5068696897880888123,P-89454882|P-89478801|P-89478801,P-90751069
5068992831607889975,P-87808854|P-87808854,P-87808854
506902414796197268,P-91858789|P-91858789|P-86600803|P-86600803|P-90253825|P-80236722|P-80236722|P-80236722|P-85322629|P-80236722|P-87043564|P-87043564|P-89243241|P-90259626|P-90259626|P-92647010|P-80273903|P-70770185|P-86453524|P-87043564|P-80235608|P-70755207|P-85322629|P-73893989|P-89457460|P-90260135|P-86602576|P-91997011|P-53563232|P-86861763|P-68658850|P-90245659|P-90517827|P-91858712|P-91858644|P-85322613|P-86453735|P-90689423|P-91977235|P-53567817|P-53556331|P-89438609|P-90689542|P-82762010,P-91858789
5069110725267252612,P-82959378|P-82959378|P-82959378|P-82959378|P-82959378|P-82959378,P-82959378
5069152385765324985,P-68224505|P-68224505,P-68224505
5069197416138910397,P-91994100|P-53562920|P-53563170|P-79497126|P-92708986|P-53560907|P-93458407|P-93458407|P-53560907|P-80832218|P-84615706|P-53560875|P-53560875|P-53562908|P-53563234|P-53562953|P-71401218|P-71401218|P-53560867|P-53563199|P-53563110|P-60440191|P-60440191|P-53563110|P-81617012,P-81617012
5069262985227771298,P-93595010|P-93595010|P-93595010|P-93595010,P-93595010
5069301002691158178,P-79497507|P-79497507|P-91994084,P-91994084
5069577748732921012,P-53562568|P-53562568|P-53562568|P-53562568|P-53562568,P-53562568
5069619619862849677,P-89790840|P-89790840|P-53556359|P-103287709|P-89786815|P-89786815|P-89786815|P-89786815,P-89786815
5069782201121911102,P-87808965|P-87808965,P-87808965
5069828205387585674,P-89992144|P-89992144|P-68224740|P-86188083|P-86188267|P-68658870,P-90143149
5069944073928948741,P-81113024|P-81113024,P-81113024
5069976212200968919,P-96312630|P-96312630|P-101700679|P-96312629|P-96312630,P-96312631
507003035455401925,P-93485391|P-93485391|P-93485391,P-89478168
5070070763578795944,P-89786157|P-89786157|P-89786157|P-89786157,P-89786157
5070117448449583487,P-86846412|P-86846412,P-86846412
5070192997740247182,P-53563195|P-53563195,P-90751077
5070208837986345500,P-86840309|P-86840309|P-86840309|P-60440630|P-86840309|P-60440630|P-60440630|P-60440630,P-90691334
5070213837422922093,P-53567692|P-92433735,P-72628259
5070263843599779437,P-53561211|P-53561211,P-53561211
5070375500660979958,P-53567645|P-53567645|P-53567645,P-53567645
5070471658219385322,P-79474056|P-79474056,P-79474056
5070473073182542029,P-82615227|P-82615227|P-82615227,P-82615227
5070492488255173241,P-86212898|P-86212898|P-87595236|P-87595236|P-72296795|P-72296795,P-72660335
5070493393343612540,P-70975620|P-70975620,P-70975620
5070610887615583231,P-53561961|P-53561390|P-73816121|P-73816121|P-68224547|P-68224547,P-68224547
5070757546630297970,P-53558122|P-53558122|P-53558122|P-53558122|P-53558122,P-53558122
5070767486037002311,P-53557691|P-53557691|P-53557691|P-53557691|P-53557691|P-53557691|P-53557691,P-53557691
5070771397065078688,P-89300721|P-89300721|P-89300721|P-89300721|P-93955437|P-90543849|P-53561613|P-53561613,P-89300721
5071058506966216787,P-96312628|P-96312628|P-96312630|P-96312630,P-96312630
5071152962055231172,P-98311024|P-98311024,P-98311024
5071320546451795331,P-81595658|P-81595494|P-53564454,P-53564516
5071399479247170612,P-91974432|P-91974432,P-91974432
5071418168754492461,P-86836267|P-86836267,P-86836267
5071491269642421534,P-68224632|P-68224632,P-68224632
5071541502935338415,P-53567789|P-53567789,P-53567789
5071546077913006859,P-96060211|P-96060211|P-96060211,P-96060211
5071626635646929346,P-89786157|P-89786157|P-89786157|P-89786157,P-89786157
5071668600535527521,P-70968112|P-70968112|P-70968112,P-72389925
5071693462486676334,P-53557691|P-53557691,P-53557691
5071839213961272720,P-86840309|P-86840309|P-86840309|P-53559991|P-53559991,P-53559991
5071849643774207813,P-89545932|P-89545932|P-89545932,P-89545932
5071873282497485377,P-53562238|P-53562238,P-64794700
5072019279535972379,P-85674743|P-53557605|P-101161681|P-101161681,P-101161681
5072171042615365837,P-92563685|P-93299948,P-53561610
5072190679400797997,P-79127023|P-79127023|P-79127023,P-53564820
5072246094980013867,P-68224502|P-68224502|P-68224502,P-68224502
5072381267857814799,P-96312629|P-96312629|P-96312629|P-96312629|P-96312629|P-96312629|P-96312629|P-96312629|P-96312629|P-96312629,P-96312629
5072388676068382255,P-53557240|P-53557240,P-53557240
5072401260634292390,P-90528798|P-90528798,P-90528798
5072447299907508349,P-83923904|P-83923904|P-83923904,P-90227564
5072651751231817378,P-89527579|P-89527579|P-89527579,P-89527603
5072697929810596096,P-81114706|P-81114706|P-81114706,P-81114706
5072780288226152090,P-85677208|P-85677208,P-85677208
5072812530842406226,P-93321876|P-53552611|P-53552611|P-53552611|P-53552611|P-53552611,P-82962181
5072965572638257479,P-89174904|P-89174904|P-91859559|P-59289286|P-59289286|P-59289286|P-59289286|P-59289286|P-59289286,P-59289286
5073010890164920895,P-87688597|P-87688597,P-87688597
5073282503683798186,P-68224493|P-68224493,P-68224493
5073347255131636051,P-89454721|P-89454721,P-89454721
5073354553148288114,P-96060191|P-96060191|P-96060191|P-96060191,P-96060191
5073409737538801794,P-86370047|P-86370020|P-86371415|P-53565001|P-53565722|P-90529089|P-90529089|P-86370357,P-53555708
5073412260680358190,P-53560875|P-53560875|P-53560875|P-81595429|P-90261089|P-93073297|P-90261089|P-90261089|P-61983488|P-90261089|P-90261089|P-90261089|P-53560875|P-90261089|P-89454721|P-89454721,P-89454721
5073515566425746045,P-91994100|P-90547276|P-90547276|P-79411131|P-53562256,P-53562892
507352450208751309,P-53562223|P-53562235|P-53562229,P-53562242
5073545610184229759,P-89248015|P-89248015|P-89248015|P-90018442|P-90018441,P-53556886
5073605731685891789,P-80160737|P-80160737,P-80160737
507400339604786187,P-83646490|P-83646490,P-83646490
5074007314396108852,P-53565488|P-53565488,P-53565488
5074064651883131447,P-53562223|P-53562223,P-53562242
5074073533918552964,P-72034393|P-72034393|P-72034393,P-72034393
5074091525561837143,P-102148770|P-102148770,P-102148770
5074129031394424759,P-72202750|P-72202612|P-72202612|P-72202612|P-72202612|P-72202612,P-72202612
5074321668014202259,P-89494289|P-89494289,P-89494289
507443517783809641,P-89308136|P-96312642|P-96312624|P-96312624,P-96312624
5074477915322713672,P-90245659|P-90245659|P-90245659|P-90245659,P-90245659
5074487876720747668,P-89991799|P-96090073|P-96090073|P-89325978|P-89325978|P-89325978|P-96090073|P-96090073|P-96090073|P-89325978|P-89325978,P-89325978
5074668997022928388,P-60440630|P-60440630|P-60440630|P-60440630,P-60440630
507467937929018052,P-79127012|P-88969646|P-85317581,P-88969646
5074747771221144476,P-53564537|P-53564537,P-53564153
5074773880694324260,P-89478801|P-89478801,P-89478801
507525588724045367,P-89478801|P-89478801|P-89478801,P-89478801
5075286697336929193,P-89454721|P-89454721,P-89454721
5075439632578986616,P-53560084|P-53560084,P-53560084
507548245023863363,P-89494364|P-89494364,P-89494364
5075652913121747088,P-79500686|P-79500686|P-79500686|P-79500686|P-53554263|P-53554263|P-53554263,P-89051065
5075908840766040927,P-89786157|P-89786157|P-89786157,P-89786157
5075947973967936437,P-89457685|P-89457685|P-96312121|P-96312121|P-96312121,P-96312121
5076089752123901056,P-94220569|P-94220569|P-94220569|P-94220569|P-87808854|P-87808854|P-87808854|P-87808854|P-94220569|P-94220569|P-94220589|P-94220589|P-89779108|P-89779108|P-89791400|P-94220569|P-89791400|P-89791400|P-94220569|P-83730922|P-83730922|P-94220569|P-94220569|P-53566468|P-53566391|P-91974230|P-91974230|P-94220569|P-94220569|P-83730922|P-87808854|P-94220569,P-94220589
5076162522699926943,P-70975620|P-85673582|P-89478290|P-53562296,P-92647069
5076260734166902663,P-60440630|P-60440630,P-60440630
5076283399967815920,P-96312628|P-96312628,P-96312628
5076321102103419528,P-53558122|P-53558122|P-53558122|P-53558118|P-53558122|P-53558118,P-53558122
5076332378503545083,P-53565735|P-83876056|P-53566384|P-53566384|P-59152129|P-59152129|P-53565073|P-53565073,P-53565073
5076395503715574453,P-89468584|P-89468584,P-89468584
5076585349845595138,P-102149486|P-102149486|P-102149486|P-102149486|P-102149486|P-102149486,P-102149486
5076965811427644028,P-87487746|P-87487746|P-86637473,P-86637473
5077049724827349004,P-85673610|P-85673610,P-85673610
5077240004767466538,P-96312619|P-96312619,P-96312619
5077258895807283343,P-60440612|P-70967754,P-70967754
5077472780455485367,P-87509850|P-87509850|P-85693690|P-81120643|P-85799344,P-79316732
5077480696873757962,P-96312631|P-96312631,P-96312631
5077518731535930123,P-77380870|P-77380870|P-77380870,P-77380870
5077535291792684574,P-53563082|P-53563082,P-53563082
5077639132827616550,P-96312629|P-96312629,P-96312629
5077876154514823266,P-53564165|P-53564165|P-89101304|P-89101304,P-94242088
5078098995916762833,P-89786657|P-89786657|P-89786657|P-60440649|P-60440649|P-60440649|P-60440636|P-86861298|P-60440702|P-78665128,P-78665128
5078142921209541147,P-85677208|P-85677208,P-85677208
507827514221540960,P-90542171|P-90542171,P-90542171
507828248674259560,P-85677208|P-85677208,P-85677208
5078313901394853534,P-89454882|P-89454721,P-93485417
5078367565242296955,P-73570117|P-73570117,P-73570117
5078492468487521561,P-61983436|P-61983436,P-61983436
5078581756180766447,P-82923536|P-82923536|P-82923536|P-82923536|P-53562633|P-81798460|P-81798460|P-82922803|P-82922803|P-82607218|P-82607218|P-82607218|P-83524536|P-83524536|P-83630056|P-83630056|P-83630437|P-83630437|P-83630437|P-86988192|P-82361602,P-53560954
5078852806486930817,P-89454882|P-53562056,P-53562056
5078878136167900609,P-90542190|P-90542190|P-90542190|P-79563485|P-79563485,P-90542190
5079094721999734734,P-81111923|P-60440815|P-60440815|P-90019920|P-90020059|P-90311948|P-90311948,P-90020043
5079099038518244812,P-87028919|P-87028919|P-87028919|P-96312629,P-96312629
5079131373342900642,P-101204237|P-101204237,P-101204237
5079139787005297819,P-53564398|P-71427371|P-71427371|P-53556992|P-53556992|P-53561046|P-53556992|P-53561046|P-85673582|P-59391290|P-59391290|P-59391290,P-53564388
5079190928289850274,P-100341518|P-100341518,P-100341518
5079257039068583107,P-78665014|P-78665014,P-78665014
5079317377651986417,P-96312629|P-96312629|P-96312629|P-96312629|P-96312629,P-96312630
5079380954761566636,P-91894720|P-68658864|P-84798921|P-68658864|P-68658864|P-84908233|P-87672103|P-59355491|P-59355491|P-81291007|P-80160737|P-81290915|P-80166617|P-81141440|P-81141440|P-80166617|P-80166617|P-53563894|P-53563894|P-53563894|P-53563811|P-53563811|P-64794692|P-64794692|P-81141440|P-80166617|P-64794692|P-53563894,P-53563894
5079392976200631481,P-79502482|P-79502482,P-79502482
5079412096191112435,P-85678556|P-85678556|P-85678556|P-85678556,P-85678556
5079438538172207672,P-89779137|P-89779137|P-89786145|P-89786145|P-89786145,P-89786145
5079460137098873931,P-89494289|P-89494289|P-89494289|P-89494289|P-89494289,P-89494289
5079653042820200752,P-61983453|P-61983453|P-53563208|P-53563208|P-79164047|P-53563218|P-53562908|P-53563275|P-53564203|P-53564167,P-53563208
5079736447870116817,P-96312629|P-96312629|P-96312629,P-96312629
5079748996120994674,P-70975620|P-89479017|P-89479017,P-89479017
5079983697408013397,P-89791400|P-89791400,P-89791400
5080020989738204146,P-60022361|P-85604756|P-85604756,P-85604756
5080086671219663334,P-93595010|P-81630431|P-81630431|P-85402897|P-90309855,P-85402897
5080241398007215398,P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70967754|P-70039885|P-70967754|P-70967754|P-70967754,P-70967754
5080262545265425768,P-104136445|P-53558245|P-103664513|P-103664513,P-104171676
5080380400009124681,P-87029197|P-87032544|P-87032544,P-87032544
5080411601111316449,P-63447761|P-63447761|P-63447761,P-89138077
5080431255315400382,P-90355239|P-90355239,P-90355239
5080465343596313637,P-89790839|P-89790839,P-89790839
5080527375604938988,P-53557152|P-53557152|P-53557152|P-53557152|P-53557152|P-53557152,P-53560021
5080572336615378014,P-89454882|P-89454882|P-89454882,P-89454882
5080578190709735107,P-87887802|P-87887802,P-87887802
5080696717356909771,P-86840309|P-86840309|P-86840309,P-86840309
508070605720867839,P-64443483|P-90043273|P-53559398|P-89252868|P-53561609,P-89252868
5080943997788243327,P-78665068|P-78665068|P-78665068|P-78665068|P-78665068|P-78665068|P-53561656,P-87986304
5080958084302255441,P-96312630|P-96312630,P-96312630
5080964112600871898,P-89233925|P-86191709,P-90149869
5081023569165633981,P-92049680|P-92049680|P-92049680|P-92049680|P-92049680|P-92049680|P-92049680|P-92049680,P-92049680
5081053406032523583,P-81165848|P-81165848|P-81165848|P-81165848|P-89527675|P-78890008|P-81409563|P-60440612|P-60440612|P-53561211|P-53561211|P-53567824|P-53567825|P-53563870|P-53563870|P-53562221|P-60440618|P-89791359|P-53567847|P-53567847|P-78665699|P-64427386|P-86390127|P-81621812|P-53564424|P-53564424|P-53564424|P-53561204|P-96312625|P-53561211|P-64427280|P-64427386|P-53565331|P-64427386|P-53557713|P-79562697|P-86637541|P-93485440|P-93485391|P-89454882|P-93485440|P-89454882|P-90079684|P-53552341|P-90079684|P-64427280|P-89011143|P-89011143|P-89011143|P-89011143|P-84320488|P-84320488|P-84320488|P-90227564|P-86329265|P-78665058|P-53567849|P-53566329|P-91994926|P-79326031|P-91994926|P-83616050|P-92848076|P-53557691|P-53557691|P-64335080|P-64335080|P-64335080|P-64335080|P-86221572|P-86221572|P-93507788,P-85677865
5081150262182387418,P-90245659|P-90245659|P-89876472|P-89876472|P-101519028|P-101519028|P-101519028|P-101519028|P-101519028,P-101519028
5081208241870481145,P-93485648|P-93485648|P-93485648|P-93485648|P-85340301|P-93485648|P-93485612|P-93485648|P-93485648|P-93485648|P-93485648,P-93485648
5081347979119515852,P-96312629|P-96312629|P-96312631|P-96312631|P-96312629|P-96312629,P-96312629
5081367705550761134,P-68224724|P-68224724|P-82959378|P-82959378|P-82959378|P-82959378,P-82959378
50814831912205695,P-63447759|P-61983425|P-61983503|P-63447759,P-61983429
508171107531718245,P-89138050|P-89138050,P-89138050
5081712639767720976,P-90542194|P-90542194|P-90542194,P-90542194
5082019275987396174,P-68224502|P-68224502|P-68224502|P-68224502,P-68224502
5082098548150024141,P-90020043|P-90020043|P-90020043|P-53557691,P-53557691
5082295357104579198,P-96312141|P-96312141,P-96312141
5082300864864954048,P-85713685|P-85713685,P-59152137
508264197958935554,P-79500686|P-79500686,P-79500686
5082737787591837704,P-90245659|P-90245659|P-90245659|P-90245659|P-53560652|P-53562221,P-53562221
5082856485536078766,P-53557691|P-53557691|P-53557691|P-78665095|P-86840309|P-53557691|P-53557691,P-60440630
5082923407332034382,P-53560854|P-53560854,P-53560854
5082947863725716054,P-53565001|P-53565001|P-53565001|P-53565001|P-53555708|P-53555707|P-53554869|P-86368614|P-53553967|P-53565001|P-64427799|P-96312625|P-96312625|P-94242327|P-84126380|P-86637541,P-68224580
508303684264574261,P-89123235|P-89123235,P-89123235
5083243476631309176,P-60440388|P-60439434|P-60439376|P-60439435|P-60439336|P-60439580|P-60439932|P-60440388|P-60439527|P-60439332|P-60439462|P-60439934|P-60439376,P-60439435
5083556938704119109,P-94242934|P-90243233|P-94245082,P-94245082
5083840748884838796,P-53562062|P-53562062,P-53562062
5083857810065774972,P-68224543|P-68224543,P-68224543
5083974054590787055,P-89454882|P-89454882|P-89454882|P-89454882|P-93485478|P-89454882,P-89454882
5084021368989711445,P-60022361|P-60022361|P-60022361|P-60022361|P-60022361,P-60022361
5084076004194646041,P-85382805|P-84385139,P-85382622
5084151363767555724,P-89248015|P-89248015|P-89248015|P-89248015|P-89248015|P-89248015,P-89248015
5084195940614677126,P-89470526|P-89470526,P-89470526
5084240112192076753,P-87399734|P-87399734,P-87399734
5084278297690668580,P-68224493|P-68224493,P-68224493
5084289754477865797,P-53563489|P-53561480,P-73816121
5084405166104767142,P-90355877|P-90355877,P-90355877
5084426096138126232,P-79550011|P-79550011,P-79550011
5084447656556799370,P-86450006|P-86450006|P-86450006|P-86450006|P-86450006|P-86450006,P-86450006
5084525763215508620,P-53560584|P-86303476,P-86303476
5084559463457006779,P-53560875|P-53560875,P-61983454
5084567128605030552,P-89779123|P-89779123|P-89779123|P-89779123|P-89779123|P-89779123|P-89779123|P-89779123,P-89779123
508476801942855905,P-70975620|P-70975620,P-70975620
5084808345430327721,P-53565207|P-88902863,P-88902863
5084819544915556017,P-53566339|P-53565806,P-53566329
5084835090440560031,P-85692650|P-85692650|P-81120223|P-59355491|P-81120643|P-85693588,P-85692650
5084838103330917378,P-80457204|P-80457204|P-71747410,P-71747410
5084860287819432084,P-81112706|P-81112706,P-71028709
5084862594561522733,P-83652600|P-83652600|P-83652600|P-83652600|P-83652600,P-83652600
5084903718568686825,P-90143129|P-90143129|P-90143129|P-101204237|P-101204237|P-101161681|P-101204237|P-90143129,P-101204237
508490997765534013,P-53562796|P-53562796,P-53562796
5084916926147531120,P-89478168|P-89478168|P-53561286|P-53561286|P-81165848|P-81165848|P-53556507|P-53556507|P-91863001|P-91863001|P-53552724|P-53552724|P-53557131|P-53552727|P-53552727|P-53557131|P-60191202|P-89320571|P-89320571|P-53557691|P-53557691|P-53557691|P-53557691|P-53557691|P-89992144|P-89992144|P-89992144|P-89992144|P-90391939|P-90391939|P-90391939,P-89454901
5084952785199052438,P-90682914|P-90682914,P-90682914
5085044211882592171,P-53565288|P-53565288|P-53565288|P-53565085,P-53565288
5085182611843812238,P-90079684|P-90079684|P-90079684|P-90079684|P-90079684|P-90079684|P-90079684|P-90079684,P-90079684
5085223876416311629,P-53557691|P-53557691|P-60440630|P-60440630|P-60440630,P-60440630
5085327424991672033,P-90528798|P-90528798,P-90528798
5085404559620880498,P-89527675|P-89527675,P-89527675
5085453568615010385,P-89478168|P-89478168|P-93485513,P-89478168
5085625436085502886,P-53556346|P-53556346|P-53556346|P-53556346,P-53556346
5085844074869393308,P-61983459|P-53566043|P-53566043,P-53566043
5085893311099947782,P-93485417|P-93485417|P-93485417,P-93485417
5085948118428749355,P-89138077|P-93507788|P-85674743|P-93528022,P-70975620
5086019505654250315,P-93485391|P-93485391|P-93485391,P-93485391
5086090276049412568,P-60439742|P-82615128|P-89314023|P-81165848|P-81165848,P-53561164
5086117711821309812,P-53552885|P-53552885,P-53552885
5086168903245108471,P-61983464|P-61983464|P-61983464|P-61983464|P-53563429|P-53563429|P-85693690|P-85693690|P-80166149|P-84125348|P-53562221|P-53562221|P-53562221|P-84752787,P-84752787
5086169027129826295,P-53559735|P-59307715,P-59307715
5086288781408761402,P-85677865|P-85677865|P-85677865,P-85677865
5086364946022655184,P-60440645|P-60440645,P-60440645
5086391406937049198,P-68658885|P-68658885|P-68658885,P-68658885
5086424864496538386,P-53557031|P-53557240|P-53557240|P-53557240|P-53557240|P-53557031|P-53557240,P-53557240
50865726281054900,P-96060269|P-96060269,P-96060269
5086616342508258924,P-91858661|P-91858661|P-91858661|P-91858661|P-91858661,P-91858661
5086719263069106334,P-60439922|P-60439922|P-60439922|P-60439922,P-60439922
5086790454824454231,P-60440636|P-60440636,P-60440636
5086907579360130902,P-60440794|P-60440794|P-84157691,P-60440661
5086939407404216548,P-89454721|P-89454721,P-89454721
5086973502493804179,P-90682946|P-90682946,P-90682946
5087046576391159425,P-53552322|P-53552322|P-53554074|P-89786157,P-89786157
508710488471840760,P-89300721|P-89300721|P-89300721,P-89300721
5087271664862982539,P-83646490|P-83646490|P-94219540|P-94219540,P-94219540
5087313492861064125,P-53558122|P-89786151|P-53558118,P-53558122
5087335913509866862,P-90326138|P-90326138,P-90326138
508752625425156745,P-89527630|P-68224505|P-68224505,P-68224505
5087527281166940197,P-89123117|P-89123117|P-89123117|P-89123117,P-89123117
5087630883748225839,P-53564537|P-53564537|P-53564537|P-53564537|P-53564537|P-53564537|P-53564537|P-53564537|P-53564537|P-53564537|P-53564537|P-53564537|P-53564517|P-53564537|P-53564537|P-53564537,P-53564537
5087801169483503874,P-53557691|P-53557691,P-53557691
5088016659939822197,P-93485391|P-93485391,P-93485391
5088099460489984283,P-53557691|P-53557691|P-53557691,P-53557691
5088180791811038517,P-93300105|P-71342618,P-71342618
5088297506647402129,P-91972900|P-91972656,P-91998132
5088328247067558593,P-73816165|P-73816165|P-53564100|P-73816165|P-89138050|P-73570117|P-73816165|P-83730922,P-53564100
5088340105885708393,P-96312639|P-96312639|P-53559531|P-60440675,P-53559531
5088374865631652190,P-86883442|P-70968553|P-89546211|P-70968553,P-91863047
5088455507430436698,P-83773352|P-53567006|P-53567006|P-53567006|P-53554909|P-53554253|P-83773352,P-84076608
5088539406532909626,P-109078066|P-86888214,P-86888214
5088564646395555334,P-79316732|P-53563429|P-80166462|P-80166284|P-80166284|P-86812744,P-86812744
5088627497493795564,P-53562862|P-53562838|P-60207990|P-53562806|P-53562806|P-53562778,P-53562778
5088739144774075321,P-68224740|P-68224740|P-68224740|P-86188083|P-68658870,P-59032296
5088769455270577993,P-89786152|P-89786152|P-89786152,P-89786152
5088916288018341423,P-90374853|P-90374853,P-90304649
5088990242034285032,P-90528894|P-89454721|P-89454721,P-89478801
5089052691089572668,P-70339400|P-70339400|P-90309914|P-90309914|P-90309914,P-90107163
5089097598917621922,P-94219844|P-94219844|P-94219844,P-94219844
5089157247353694128,P-96060269|P-96060269,P-96060269
508916176852019716,P-77364716|P-77364716|P-77364716,P-77364716
5089177166026315822,P-96060211|P-96060211|P-96060211,P-96060211
5089250237860293600,P-89494364|P-89494364,P-89494364
5089306355595908395,P-77380734|P-77380734|P-77380734|P-77380734,P-60440802
5089420225203535923,P-93485417|P-93485417,P-93485417
5089488212371415326,P-53557240|P-53557240,P-53557240
5089537527615407898,P-71342579|P-93299296,P-89312974
5089977939371601413,P-90243235|P-53561187|P-89174808|P-89786157,P-89786157
5090009697056937443,P-89786815|P-89786815|P-89786815|P-89786815,P-89786815
5090033994246298321,P-90105857|P-90105857|P-90105857,P-90105857
5090135123801868943,P-96312629|P-96312629|P-96312629,P-96312629
